land_id,crop_name,season,area
B2,南瓜,第一季,0.0
B2,南瓜,第二季,0.0
B2,红薯,单季,0.0
B2,红薯,第一季,0.0
B2,红薯,第二季,0.0
B2,莜麦,单季,0.0
B2,莜麦,第一季,0.0
B2,莜麦,第二季,0.0
B2,大麦,单季,0.0
B2,大麦,第一季,0.0
B2,大麦,第二季,0.0
B2,水稻,单季,0.0
B2,水稻,第一季,0.0
B2,水稻,第二季,0.0
B2,豇豆,单季,0.0
B2,豇豆,第一季,0.0
B2,豇豆,第二季,0.0
B2,刀豆,单季,0.0
B2,刀豆,第一季,0.0
B2,刀豆,第二季,0.0
B2,芸豆,单季,0.0
B2,芸豆,第一季,0.0
B2,芸豆,第二季,0.0
B2,土豆,单季,0.0
B2,土豆,第一季,0.0
B2,土豆,第二季,0.0
B2,西红柿,单季,0.0
B2,西红柿,第一季,0.0
B2,西红柿,第二季,0.0
B2,茄子,单季,0.0
B2,茄子,第一季,0.0
B2,茄子,第二季,0.0
B2,菠菜 ,单季,0.0
B2,菠菜 ,第一季,0.0
B2,菠菜 ,第二季,0.0
B2,青椒,单季,0.0
B2,青椒,第一季,0.0
B2,青椒,第二季,0.0
B2,菜花,单季,0.0
B2,菜花,第一季,0.0
B2,菜花,第二季,0.0
B2,包菜,单季,0.0
B2,包菜,第一季,0.0
B2,包菜,第二季,0.0
B2,油麦菜,单季,0.0
B2,油麦菜,第一季,0.0
B2,油麦菜,第二季,0.0
B2,小青菜,单季,0.0
B2,小青菜,第一季,0.0
B2,小青菜,第二季,0.0
B2,黄瓜,单季,0.0
B2,黄瓜,第一季,0.0
B2,黄瓜,第二季,0.0
B2,生菜 ,单季,0.0
B2,生菜 ,第一季,0.0
B2,生菜 ,第二季,0.0
B2,辣椒,单季,0.0
B2,辣椒,第一季,0.0
B2,辣椒,第二季,0.0
B2,空心菜,单季,0.0
B2,空心菜,第一季,0.0
B2,空心菜,第二季,0.0
B2,黄心菜,单季,0.0
B2,黄心菜,第一季,0.0
B2,黄心菜,第二季,0.0
B2,芹菜,单季,0.0
B2,芹菜,第一季,0.0
B2,芹菜,第二季,0.0
B2,大白菜,单季,0.0
B2,大白菜,第一季,0.0
B2,大白菜,第二季,0.0
B2,白萝卜,单季,0.0
B2,白萝卜,第一季,0.0
B2,白萝卜,第二季,0.0
B2,红萝卜,单季,0.0
B2,红萝卜,第一季,0.0
B2,红萝卜,第二季,0.0
B2,榆黄菇,单季,0.0
B2,榆黄菇,第一季,0.0
B2,榆黄菇,第二季,46.0
B2,香菇,单季,0.0
B2,香菇,第一季,0.0
B2,香菇,第二季,0.0
B2,白灵菇,单季,0.0
B2,白灵菇,第一季,0.0
B2,白灵菇,第二季,0.0
B2,羊肚菌,单季,0.0
B2,羊肚菌,第一季,0.0
B2,羊肚菌,第二季,0.0
B3,黄豆,单季,0.0
B3,黄豆,第一季,0.0
B3,黄豆,第二季,0.0
B3,黑豆,单季,0.0
B3,黑豆,第一季,0.0
B3,黑豆,第二季,0.0
B3,红豆,单季,0.0
B3,红豆,第一季,0.0
B3,红豆,第二季,0.0
B3,绿豆,单季,0.0
B3,绿豆,第一季,0.0
B3,绿豆,第二季,0.0
B3,爬豆,单季,0.0
B3,爬豆,第一季,0.0
B3,爬豆,第二季,0.0
B3,小麦,单季,0.0
B3,小麦,第一季,0.0
B3,小麦,第二季,0.0
B3,玉米,单季,0.0
B3,玉米,第一季,0.0
B3,玉米,第二季,0.0
B3,谷子,单季,0.0
B3,谷子,第一季,0.0
B3,谷子,第二季,0.0
B3,高粱,单季,0.0
B3,高粱,第一季,0.0
B3,高粱,第二季,0.0
B3,黍子,单季,0.0
B3,黍子,第一季,0.0
B3,黍子,第二季,0.0
B3,荞麦,单季,0.0
B3,荞麦,第一季,0.0
B3,荞麦,第二季,0.0
B3,南瓜,单季,0.0
B3,南瓜,第一季,0.0
B3,南瓜,第二季,0.0
B3,红薯,单季,0.0
B3,红薯,第一季,0.0
B3,红薯,第二季,0.0
B3,莜麦,单季,0.0
B3,莜麦,第一季,0.0
B3,莜麦,第二季,0.0
B3,大麦,单季,0.0
B3,大麦,第一季,0.0
B3,大麦,第二季,0.0
B3,水稻,单季,0.0
B3,水稻,第一季,0.0
B3,水稻,第二季,0.0
B3,豇豆,单季,0.0
B3,豇豆,第一季,0.0
B3,豇豆,第二季,0.0
B3,刀豆,单季,0.0
B3,刀豆,第一季,0.0
B3,刀豆,第二季,0.0
B3,芸豆,单季,0.0
B3,芸豆,第一季,0.0
B3,芸豆,第二季,0.0
B3,土豆,单季,0.0
B3,土豆,第一季,0.0
B3,土豆,第二季,0.0
B3,西红柿,单季,0.0
B3,西红柿,第一季,0.0
B3,西红柿,第二季,0.0
B3,茄子,单季,0.0
B3,茄子,第一季,0.0
B3,茄子,第二季,0.0
B3,菠菜 ,单季,0.0
B3,菠菜 ,第一季,0.0
B3,菠菜 ,第二季,0.0
B3,青椒,单季,0.0
B3,青椒,第一季,0.0
B3,青椒,第二季,0.0
B3,菜花,单季,0.0
B3,菜花,第一季,0.0
B3,菜花,第二季,0.0
B3,包菜,单季,0.0
B3,包菜,第一季,0.0
B3,包菜,第二季,0.0
B3,油麦菜,单季,0.0
B3,油麦菜,第一季,0.0
B3,油麦菜,第二季,0.0
B3,小青菜,单季,0.0
B3,小青菜,第一季,0.0
B3,小青菜,第二季,0.0
B3,黄瓜,单季,0.0
B3,黄瓜,第一季,0.0
B3,黄瓜,第二季,0.0
B3,生菜 ,单季,0.0
B3,生菜 ,第一季,0.0
B3,生菜 ,第二季,0.0
B3,辣椒,单季,0.0
B3,辣椒,第一季,0.0
B3,辣椒,第二季,0.0
B3,空心菜,单季,0.0
B3,空心菜,第一季,0.0
B3,空心菜,第二季,0.0
B3,黄心菜,单季,0.0
B3,黄心菜,第一季,0.0
B3,黄心菜,第二季,0.0
B3,芹菜,单季,0.0
B3,芹菜,第一季,0.0
B3,芹菜,第二季,0.0
B3,大白菜,单季,0.0
B3,大白菜,第一季,0.0
B3,大白菜,第二季,0.0
B3,白萝卜,单季,0.0
B3,白萝卜,第一季,0.0
B3,白萝卜,第二季,0.0
B3,红萝卜,单季,0.0
B3,红萝卜,第一季,0.0
B3,红萝卜,第二季,0.0
B3,榆黄菇,单季,0.0
B3,榆黄菇,第一季,0.0
B3,榆黄菇,第二季,40.0
B3,香菇,单季,0.0
B3,香菇,第一季,0.0
B3,香菇,第二季,0.0
B3,白灵菇,单季,0.0
B3,白灵菇,第一季,0.0
B3,白灵菇,第二季,0.0
B3,羊肚菌,单季,0.0
B3,羊肚菌,第一季,0.0
B3,羊肚菌,第二季,0.0
B4,黄豆,单季,0.0
B4,黄豆,第一季,0.0
B4,黄豆,第二季,0.0
B4,黑豆,单季,0.0
B4,黑豆,第一季,0.0
B4,黑豆,第二季,0.0
B4,红豆,单季,0.0
B4,红豆,第一季,0.0
B4,红豆,第二季,0.0
B4,绿豆,单季,0.0
B4,绿豆,第一季,0.0
B4,绿豆,第二季,0.0
B4,爬豆,单季,0.0
B4,爬豆,第一季,0.0
B4,爬豆,第二季,0.0
B4,小麦,单季,0.0
B4,小麦,第一季,0.0
B4,小麦,第二季,0.0
B4,玉米,单季,0.0
B4,玉米,第一季,0.0
B4,玉米,第二季,0.0
B4,谷子,单季,0.0
B4,谷子,第一季,0.0
B4,谷子,第二季,0.0
B4,高粱,单季,0.0
B4,高粱,第一季,0.0
B4,高粱,第二季,0.0
B4,黍子,单季,0.0
B4,黍子,第一季,0.0
B4,黍子,第二季,0.0
B4,荞麦,单季,0.0
B4,荞麦,第一季,0.0
B4,荞麦,第二季,0.0
B4,南瓜,单季,0.0
B4,南瓜,第一季,0.0
B4,南瓜,第二季,0.0
B4,红薯,单季,0.0
B4,红薯,第一季,0.0
B4,红薯,第二季,0.0
B4,莜麦,单季,0.0
B4,莜麦,第一季,0.0
B4,莜麦,第二季,0.0
B4,大麦,单季,0.0
B4,大麦,第一季,0.0
B4,大麦,第二季,0.0
B4,水稻,单季,0.0
B4,水稻,第一季,0.0
B4,水稻,第二季,0.0
B4,豇豆,单季,0.0
B4,豇豆,第一季,0.0
B4,豇豆,第二季,0.0
B4,刀豆,单季,0.0
B4,刀豆,第一季,0.0
B4,刀豆,第二季,0.0
B4,芸豆,单季,0.0
B4,芸豆,第一季,0.0
B4,芸豆,第二季,0.0
B4,土豆,单季,0.0
B4,土豆,第一季,0.0
B4,土豆,第二季,0.0
B4,西红柿,单季,0.0
B4,西红柿,第一季,0.0
B4,西红柿,第二季,0.0
B4,茄子,单季,0.0
B4,茄子,第一季,0.0
B4,茄子,第二季,0.0
B4,菠菜 ,单季,0.0
B4,菠菜 ,第一季,0.0
B4,菠菜 ,第二季,0.0
B4,青椒,单季,0.0
B4,青椒,第一季,0.0
B4,青椒,第二季,0.0
B4,菜花,单季,0.0
B4,菜花,第一季,0.0
B4,菜花,第二季,0.0
B4,包菜,单季,0.0
B4,包菜,第一季,0.0
B4,包菜,第二季,0.0
B4,油麦菜,单季,0.0
B4,油麦菜,第一季,0.0
B4,油麦菜,第二季,0.0
B4,小青菜,单季,0.0
B4,小青菜,第一季,0.0
B4,小青菜,第二季,0.0
B4,黄瓜,单季,0.0
B4,黄瓜,第一季,0.0
B4,黄瓜,第二季,0.0
B4,生菜 ,单季,0.0
B4,生菜 ,第一季,0.0
B4,生菜 ,第二季,0.0
B4,辣椒,单季,0.0
B4,辣椒,第一季,0.0
B4,辣椒,第二季,0.0
B4,空心菜,单季,0.0
B4,空心菜,第一季,0.0
B4,空心菜,第二季,0.0
B4,黄心菜,单季,0.0
B4,黄心菜,第一季,0.0
B4,黄心菜,第二季,0.0
B4,芹菜,单季,0.0
B4,芹菜,第一季,0.0
B4,芹菜,第二季,0.0
B4,大白菜,单季,0.0
B4,大白菜,第一季,0.0
B4,大白菜,第二季,0.0
B4,白萝卜,单季,0.0
B4,白萝卜,第一季,0.0
B4,白萝卜,第二季,0.0
B4,红萝卜,单季,0.0
B4,红萝卜,第一季,0.0
B4,红萝卜,第二季,0.0
B4,榆黄菇,单季,0.0
B4,榆黄菇,第一季,0.0
B4,榆黄菇,第二季,28.0
B4,香菇,单季,0.0
B4,香菇,第一季,0.0
B4,香菇,第二季,0.0
B4,白灵菇,单季,0.0
B4,白灵菇,第一季,0.0
B4,白灵菇,第二季,0.0
B4,羊肚菌,单季,0.0
B4,羊肚菌,第一季,0.0
B4,羊肚菌,第二季,0.0
B5,黄豆,单季,0.0
B5,黄豆,第一季,0.0
B5,黄豆,第二季,0.0
B5,黑豆,单季,0.0
B5,黑豆,第一季,0.0
B5,黑豆,第二季,0.0
B5,红豆,单季,0.0
B5,红豆,第一季,0.0
B5,红豆,第二季,0.0
B5,绿豆,单季,0.0
B5,绿豆,第一季,0.0
B5,绿豆,第二季,0.0
B5,爬豆,单季,0.0
B5,爬豆,第一季,0.0
B5,爬豆,第二季,0.0
B5,小麦,单季,0.0
B5,小麦,第一季,0.0
B5,小麦,第二季,0.0
B5,玉米,单季,0.0
B5,玉米,第一季,0.0
B5,玉米,第二季,0.0
B5,谷子,单季,0.0
B5,谷子,第一季,0.0
B5,谷子,第二季,0.0
B5,高粱,单季,0.0
B5,高粱,第一季,0.0
B5,高粱,第二季,0.0
B5,黍子,单季,0.0
B5,黍子,第一季,0.0
B5,黍子,第二季,0.0
B5,荞麦,单季,0.0
B5,荞麦,第一季,0.0
B5,荞麦,第二季,0.0
B5,南瓜,单季,0.0
B5,南瓜,第一季,0.0
B5,南瓜,第二季,0.0
B5,红薯,单季,0.0
B5,红薯,第一季,0.0
B5,红薯,第二季,0.0
B5,莜麦,单季,0.0
B5,莜麦,第一季,0.0
B5,莜麦,第二季,0.0
B5,大麦,单季,0.0
B5,大麦,第一季,0.0
B5,大麦,第二季,0.0
B5,水稻,单季,0.0
B5,水稻,第一季,0.0
B5,水稻,第二季,0.0
B5,豇豆,单季,0.0
B5,豇豆,第一季,0.0
B5,豇豆,第二季,0.0
B5,刀豆,单季,0.0
B5,刀豆,第一季,0.0
B5,刀豆,第二季,0.0
B5,芸豆,单季,0.0
B5,芸豆,第一季,0.0
B5,芸豆,第二季,0.0
B5,土豆,单季,0.0
B5,土豆,第一季,0.0
B5,土豆,第二季,0.0
B5,西红柿,单季,0.0
B5,西红柿,第一季,0.0
B5,西红柿,第二季,0.0
B5,茄子,单季,0.0
B5,茄子,第一季,0.0
B5,茄子,第二季,0.0
B5,菠菜 ,单季,0.0
B5,菠菜 ,第一季,0.0
B5,菠菜 ,第二季,0.0
B5,青椒,单季,0.0
B5,青椒,第一季,0.0
B5,青椒,第二季,0.0
B5,菜花,单季,0.0
B5,菜花,第一季,0.0
B5,菜花,第二季,0.0
B5,包菜,单季,0.0
B5,包菜,第一季,0.0
B5,包菜,第二季,0.0
B5,油麦菜,单季,0.0
B5,油麦菜,第一季,0.0
B5,油麦菜,第二季,0.0
B5,小青菜,单季,0.0
B5,小青菜,第一季,0.0
B5,小青菜,第二季,0.0
B5,黄瓜,单季,0.0
B5,黄瓜,第一季,0.0
B5,黄瓜,第二季,0.0
B5,生菜 ,单季,0.0
B5,生菜 ,第一季,0.0
B5,生菜 ,第二季,0.0
B5,辣椒,单季,0.0
B5,辣椒,第一季,0.0
B5,辣椒,第二季,0.0
B5,空心菜,单季,0.0
B5,空心菜,第一季,0.0
B5,空心菜,第二季,0.0
B5,黄心菜,单季,0.0
B5,黄心菜,第一季,0.0
B5,黄心菜,第二季,0.0
B5,芹菜,单季,0.0
B5,芹菜,第一季,0.0
B5,芹菜,第二季,0.0
B5,大白菜,单季,0.0
B5,大白菜,第一季,0.0
B5,大白菜,第二季,0.0
B5,白萝卜,单季,0.0
B5,白萝卜,第一季,0.0
B5,白萝卜,第二季,0.0
B5,红萝卜,单季,0.0
B5,红萝卜,第一季,0.0
B5,红萝卜,第二季,0.0
B5,榆黄菇,单季,0.0
B5,榆黄菇,第一季,0.0
B5,榆黄菇,第二季,25.0
B5,香菇,单季,0.0
B5,香菇,第一季,0.0
B5,香菇,第二季,0.0
B5,白灵菇,单季,0.0
B5,白灵菇,第一季,0.0
B5,白灵菇,第二季,0.0
B5,羊肚菌,单季,0.0
B5,羊肚菌,第一季,0.0
B5,羊肚菌,第二季,0.0
B6,黄豆,单季,0.0
B6,黄豆,第一季,0.0
B6,黄豆,第二季,0.0
B6,黑豆,单季,0.0
B6,黑豆,第一季,0.0
B6,黑豆,第二季,0.0
B6,红豆,单季,0.0
B6,红豆,第一季,0.0
B6,红豆,第二季,0.0
B6,绿豆,单季,0.0
B6,绿豆,第一季,0.0
B6,绿豆,第二季,0.0
B6,爬豆,单季,0.0
B6,爬豆,第一季,0.0
B6,爬豆,第二季,0.0
B6,小麦,单季,0.0
B6,小麦,第一季,0.0
B6,小麦,第二季,0.0
B6,玉米,单季,0.0
B6,玉米,第一季,0.0
B6,玉米,第二季,0.0
B6,谷子,单季,0.0
B6,谷子,第一季,0.0
B6,谷子,第二季,0.0
B6,高粱,单季,0.0
B6,高粱,第一季,0.0
B6,高粱,第二季,0.0
B6,黍子,单季,0.0
B6,黍子,第一季,0.0
B6,黍子,第二季,0.0
B6,荞麦,单季,0.0
B6,荞麦,第一季,0.0
B6,荞麦,第二季,0.0
B6,南瓜,单季,0.0
B6,南瓜,第一季,0.0
B6,南瓜,第二季,0.0
B6,红薯,单季,0.0
B6,红薯,第一季,0.0
B6,红薯,第二季,0.0
B6,莜麦,单季,0.0
B6,莜麦,第一季,0.0
B6,莜麦,第二季,0.0
B6,大麦,单季,0.0
B6,大麦,第一季,0.0
B6,大麦,第二季,0.0
B6,水稻,单季,0.0
B6,水稻,第一季,0.0
B6,水稻,第二季,0.0
B6,豇豆,单季,0.0
B6,豇豆,第一季,0.0
B6,豇豆,第二季,0.0
B6,刀豆,单季,0.0
B6,刀豆,第一季,0.0
B6,刀豆,第二季,0.0
B6,芸豆,单季,0.0
B6,芸豆,第一季,0.0
B6,芸豆,第二季,0.0
B6,土豆,单季,0.0
B6,土豆,第一季,0.0
B6,土豆,第二季,0.0
B6,西红柿,单季,0.0
B6,西红柿,第一季,0.0
B6,西红柿,第二季,0.0
B6,茄子,单季,0.0
B6,茄子,第一季,0.0
B6,茄子,第二季,0.0
B6,菠菜 ,单季,0.0
B6,菠菜 ,第一季,0.0
B6,菠菜 ,第二季,0.0
B6,青椒,单季,0.0
B6,青椒,第一季,0.0
B6,青椒,第二季,0.0
B6,菜花,单季,0.0
B6,菜花,第一季,0.0
B6,菜花,第二季,0.0
B6,包菜,单季,0.0
B6,包菜,第一季,0.0
B6,包菜,第二季,0.0
B6,油麦菜,单季,0.0
B6,油麦菜,第一季,0.0
B6,油麦菜,第二季,0.0
B6,小青菜,单季,0.0
B6,小青菜,第一季,0.0
B6,小青菜,第二季,0.0
B6,黄瓜,单季,0.0
B6,黄瓜,第一季,0.0
B6,黄瓜,第二季,0.0
B6,生菜 ,单季,0.0
B6,生菜 ,第一季,0.0
B6,生菜 ,第二季,0.0
B6,辣椒,单季,0.0
B6,辣椒,第一季,0.0
B6,辣椒,第二季,0.0
B6,空心菜,单季,0.0
B6,空心菜,第一季,0.0
B6,空心菜,第二季,0.0
B6,黄心菜,单季,0.0
B6,黄心菜,第一季,0.0
B6,黄心菜,第二季,0.0
B6,芹菜,单季,0.0
B6,芹菜,第一季,0.0
B6,芹菜,第二季,0.0
B6,大白菜,单季,0.0
B6,大白菜,第一季,0.0
B6,大白菜,第二季,0.0
B6,白萝卜,单季,0.0
B6,白萝卜,第一季,0.0
B6,白萝卜,第二季,0.0
B6,红萝卜,单季,0.0
B6,红萝卜,第一季,0.0
B6,红萝卜,第二季,0.0
B6,榆黄菇,单季,0.0
B6,榆黄菇,第一季,0.0
B6,榆黄菇,第二季,62.20000000000008
B6,香菇,单季,0.0
B6,香菇,第一季,0.0
B6,香菇,第二季,0.0
B6,白灵菇,单季,0.0
B6,白灵菇,第一季,0.0
B6,白灵菇,第二季,23.79999999999992
B6,羊肚菌,单季,0.0
B6,羊肚菌,第一季,0.0
B6,羊肚菌,第二季,0.0
B7,黄豆,单季,0.0
B7,黄豆,第一季,0.0
B7,黄豆,第二季,0.0
B7,黑豆,单季,0.0
B7,黑豆,第一季,0.0
B7,黑豆,第二季,0.0
B7,红豆,单季,0.0
B7,红豆,第一季,0.0
B7,红豆,第二季,0.0
B7,绿豆,单季,0.0
B7,绿豆,第一季,0.0
B7,绿豆,第二季,0.0
B7,爬豆,单季,0.0
B7,爬豆,第一季,0.0
B7,爬豆,第二季,0.0
B7,小麦,单季,0.0
B7,小麦,第一季,0.0
B7,小麦,第二季,0.0
B7,玉米,单季,0.0
B7,玉米,第一季,0.0
B7,玉米,第二季,0.0
B7,谷子,单季,0.0
B7,谷子,第一季,0.0
B7,谷子,第二季,0.0
B7,高粱,单季,0.0
B7,高粱,第一季,0.0
B7,高粱,第二季,0.0
B7,黍子,单季,0.0
B7,黍子,第一季,0.0
B7,黍子,第二季,0.0
B7,荞麦,单季,0.0
B7,荞麦,第一季,0.0
B7,荞麦,第二季,0.0
B7,南瓜,单季,0.0
B7,南瓜,第一季,0.0
B7,南瓜,第二季,0.0
B7,红薯,单季,0.0
B7,红薯,第一季,0.0
B7,红薯,第二季,0.0
B7,莜麦,单季,0.0
B7,莜麦,第一季,0.0
B7,莜麦,第二季,0.0
B7,大麦,单季,0.0
B7,大麦,第一季,0.0
B7,大麦,第二季,0.0
B7,水稻,单季,0.0
B7,水稻,第一季,0.0
B7,水稻,第二季,0.0
B7,豇豆,单季,0.0
B7,豇豆,第一季,0.0
B7,豇豆,第二季,0.0
B7,刀豆,单季,0.0
B7,刀豆,第一季,0.0
B7,刀豆,第二季,0.0
B7,芸豆,单季,0.0
B7,芸豆,第一季,0.0
B7,芸豆,第二季,0.0
B7,土豆,单季,0.0
B7,土豆,第一季,0.0
B7,土豆,第二季,0.0
B7,西红柿,单季,0.0
B7,西红柿,第一季,0.0
B7,西红柿,第二季,0.0
B7,茄子,单季,0.0
B7,茄子,第一季,0.0
B7,茄子,第二季,0.0
B7,菠菜 ,单季,0.0
B7,菠菜 ,第一季,0.0
B7,菠菜 ,第二季,0.0
B7,青椒,单季,0.0
B7,青椒,第一季,0.0
B7,青椒,第二季,0.0
B7,菜花,单季,0.0
B7,菜花,第一季,0.0
B7,菜花,第二季,0.0
B7,包菜,单季,0.0
B7,包菜,第一季,0.0
B7,包菜,第二季,0.0
B7,油麦菜,单季,0.0
B7,油麦菜,第一季,0.0
B7,油麦菜,第二季,0.0
B7,小青菜,单季,0.0
B7,小青菜,第一季,0.0
B7,小青菜,第二季,0.0
B7,黄瓜,单季,0.0
B7,黄瓜,第一季,0.0
B7,黄瓜,第二季,0.0
B7,生菜 ,单季,0.0
B7,生菜 ,第一季,0.0
B7,生菜 ,第二季,0.0
B7,辣椒,单季,0.0
B7,辣椒,第一季,0.0
B7,辣椒,第二季,0.0
B7,空心菜,单季,0.0
B7,空心菜,第一季,0.0
B7,空心菜,第二季,0.0
B7,黄心菜,单季,0.0
B7,黄心菜,第一季,0.0
B7,黄心菜,第二季,0.0
B7,芹菜,单季,0.0
B7,芹菜,第一季,0.0
B7,芹菜,第二季,0.0
B7,大白菜,单季,0.0
B7,大白菜,第一季,0.0
B7,大白菜,第二季,0.0
B7,白萝卜,单季,0.0
B7,白萝卜,第一季,0.0
B7,白萝卜,第二季,0.0
B7,红萝卜,单季,0.0
B7,红萝卜,第一季,0.0
B7,红萝卜,第二季,0.0
B7,榆黄菇,单季,0.0
B7,榆黄菇,第一季,0.0
B7,榆黄菇,第二季,55.0
B7,香菇,单季,0.0
B7,香菇,第一季,0.0
B7,香菇,第二季,0.0
B7,白灵菇,单季,0.0
B7,白灵菇,第一季,0.0
B7,白灵菇,第二季,0.0
B7,羊肚菌,单季,0.0
B7,羊肚菌,第一季,0.0
B7,羊肚菌,第二季,0.0
B8,黄豆,单季,0.0
B8,黄豆,第一季,0.0
B8,黄豆,第二季,0.0
B8,黑豆,单季,0.0
B8,黑豆,第一季,0.0
B8,黑豆,第二季,0.0
B8,红豆,单季,0.0
B8,红豆,第一季,0.0
B8,红豆,第二季,0.0
B8,绿豆,单季,0.0
B8,绿豆,第一季,0.0
B8,绿豆,第二季,0.0
B8,爬豆,单季,0.0
B8,爬豆,第一季,0.0
B8,爬豆,第二季,0.0
B8,小麦,单季,0.0
B8,小麦,第一季,0.0
B8,小麦,第二季,0.0
B8,玉米,单季,0.0
B8,玉米,第一季,0.0
B8,玉米,第二季,0.0
B8,谷子,单季,0.0
B8,谷子,第一季,0.0
B8,谷子,第二季,0.0
B8,高粱,单季,0.0
B8,高粱,第一季,0.0
B8,高粱,第二季,0.0
B8,黍子,单季,0.0
B8,黍子,第一季,0.0
B8,黍子,第二季,0.0
B8,荞麦,单季,0.0
B8,荞麦,第一季,0.0
B8,荞麦,第二季,0.0
B8,南瓜,单季,0.0
B8,南瓜,第一季,0.0
B8,南瓜,第二季,0.0
B8,红薯,单季,0.0
B8,红薯,第一季,0.0
B8,红薯,第二季,0.0
B8,莜麦,单季,0.0
B8,莜麦,第一季,0.0
B8,莜麦,第二季,0.0
B8,大麦,单季,0.0
B8,大麦,第一季,0.0
B8,大麦,第二季,0.0
B8,水稻,单季,0.0
B8,水稻,第一季,0.0
B8,水稻,第二季,0.0
B8,豇豆,单季,0.0
B8,豇豆,第一季,0.0
B8,豇豆,第二季,0.0
B8,刀豆,单季,0.0
B8,刀豆,第一季,0.0
B8,刀豆,第二季,0.0
B8,芸豆,单季,0.0
B8,芸豆,第一季,0.0
B8,芸豆,第二季,0.0
B8,土豆,单季,0.0
B8,土豆,第一季,0.0
B8,土豆,第二季,0.0
B8,西红柿,单季,0.0
B8,西红柿,第一季,0.0
B8,西红柿,第二季,0.0
B8,茄子,单季,0.0
B8,茄子,第一季,0.0
B8,茄子,第二季,0.0
B8,菠菜 ,单季,0.0
B8,菠菜 ,第一季,0.0
B8,菠菜 ,第二季,0.0
B8,青椒,单季,0.0
B8,青椒,第一季,0.0
B8,青椒,第二季,0.0
B8,菜花,单季,0.0
B8,菜花,第一季,0.0
B8,菜花,第二季,0.0
B8,包菜,单季,0.0
B8,包菜,第一季,0.0
B8,包菜,第二季,0.0
B8,油麦菜,单季,0.0
B8,油麦菜,第一季,0.0
B8,油麦菜,第二季,0.0
B8,小青菜,单季,0.0
B8,小青菜,第一季,0.0
B8,小青菜,第二季,0.0
B8,黄瓜,单季,0.0
B8,黄瓜,第一季,0.0
B8,黄瓜,第二季,0.0
B8,生菜 ,单季,0.0
B8,生菜 ,第一季,0.0
B8,生菜 ,第二季,0.0
B8,辣椒,单季,0.0
B8,辣椒,第一季,0.0
B8,辣椒,第二季,0.0
B8,空心菜,单季,0.0
B8,空心菜,第一季,0.0
B8,空心菜,第二季,0.0
B8,黄心菜,单季,0.0
B8,黄心菜,第一季,0.0
B8,黄心菜,第二季,0.0
B8,芹菜,单季,0.0
B8,芹菜,第一季,0.0
B8,芹菜,第二季,0.0
B8,大白菜,单季,0.0
B8,大白菜,第一季,0.0
B8,大白菜,第二季,0.0
B8,白萝卜,单季,0.0
B8,白萝卜,第一季,0.0
B8,白萝卜,第二季,0.0
B8,红萝卜,单季,0.0
B8,红萝卜,第一季,0.0
B8,红萝卜,第二季,0.0
B8,榆黄菇,单季,0.0
B8,榆黄菇,第一季,0.0
B8,榆黄菇,第二季,44.0
B8,香菇,单季,0.0
B8,香菇,第一季,0.0
B8,香菇,第二季,0.0
B8,白灵菇,单季,0.0
B8,白灵菇,第一季,0.0
B8,白灵菇,第二季,0.0
B8,羊肚菌,单季,0.0
B8,羊肚菌,第一季,0.0
B8,羊肚菌,第二季,0.0
B9,黄豆,单季,0.0
B9,黄豆,第一季,0.0
B9,黄豆,第二季,0.0
B9,黑豆,单季,0.0
B9,黑豆,第一季,0.0
B9,黑豆,第二季,0.0
B9,红豆,单季,0.0
B9,红豆,第一季,0.0
B9,红豆,第二季,0.0
B9,绿豆,单季,0.0
B9,绿豆,第一季,0.0
B9,绿豆,第二季,0.0
B9,爬豆,单季,0.0
B9,爬豆,第一季,0.0
B9,爬豆,第二季,0.0
B9,小麦,单季,0.0
B9,小麦,第一季,0.0
B9,小麦,第二季,0.0
B9,玉米,单季,0.0
B9,玉米,第一季,0.0
B9,玉米,第二季,0.0
B9,谷子,单季,0.0
B9,谷子,第一季,0.0
B9,谷子,第二季,0.0
B9,高粱,单季,0.0
B9,高粱,第一季,0.0
B9,高粱,第二季,0.0
B9,黍子,单季,0.0
B9,黍子,第一季,0.0
B9,黍子,第二季,0.0
B9,荞麦,单季,0.0
B9,荞麦,第一季,0.0
B9,荞麦,第二季,0.0
B9,南瓜,单季,0.0
B9,南瓜,第一季,0.0
B9,南瓜,第二季,0.0
B9,红薯,单季,0.0
B9,红薯,第一季,0.0
B9,红薯,第二季,0.0
B9,莜麦,单季,0.0
B9,莜麦,第一季,0.0
B9,莜麦,第二季,0.0
B9,大麦,单季,0.0
B9,大麦,第一季,0.0
B9,大麦,第二季,0.0
B9,水稻,单季,0.0
B9,水稻,第一季,0.0
B9,水稻,第二季,0.0
B9,豇豆,单季,0.0
B9,豇豆,第一季,0.0
B9,豇豆,第二季,0.0
B9,刀豆,单季,0.0
B9,刀豆,第一季,0.0
B9,刀豆,第二季,0.0
B9,芸豆,单季,0.0
B9,芸豆,第一季,0.0
B9,芸豆,第二季,0.0
B9,土豆,单季,0.0
B9,土豆,第一季,0.0
B9,土豆,第二季,0.0
B9,西红柿,单季,0.0
B9,西红柿,第一季,0.0
B9,西红柿,第二季,0.0
B9,茄子,单季,0.0
B9,茄子,第一季,0.0
B9,茄子,第二季,0.0
B9,菠菜 ,单季,0.0
B9,菠菜 ,第一季,0.0
